# Open Calphad output for GNUPLOT
# Indx Indep.var.  X(LIQUID,C)   X(BCC-A2,C)   X(FCC-A1,C)   X(GRAPHITE,C
# Line      1, with these stable phases at the end:
# BCC_A2 GRAPHITE
  59  1.767764E+03  2.406575E-02  0.000000E+00  7.934733E-03  0.000000E+00
# end of line 

# Line     6, with these stable phases:
# LIQUID BCC_A2 FCC_A1
  60  1.767764E+03  0.000000E+00  7.934733E-03  0.000000E+00  0.000000E+00
  61  1.767764E+03  0.000000E+00  4.307248E-03  0.000000E+00  0.000000E+00
  62  1.767764E+03  0.000000E+00  2.406575E-02  0.000000E+00  0.000000E+00
# end of line 

# Line     7, with these stable phases:
# LIQUID BCC_A2
  63  1.767789E+03  2.405305E-02  4.304966E-03  0.000000E+00  0.000000E+00
  64  1.767792E+03  2.405178E-02  4.304737E-03  0.000000E+00  0.000000E+00
  65  1.767797E+03  2.404924E-02  4.304281E-03  0.000000E+00  0.000000E+00
  66  1.767807E+03  2.404416E-02  4.303368E-03  0.000000E+00  0.000000E+00
  67  1.768007E+03  2.394248E-02  4.285095E-03  0.000000E+00  0.000000E+00
  68  1.768407E+03  2.373889E-02  4.248502E-03  0.000000E+00  0.000000E+00
  69  1.769207E+03  2.333077E-02  4.175127E-03  0.000000E+00  0.000000E+00
  70  1.785207E+03  1.488808E-02  2.654864E-03  0.000000E+00  0.000000E+00
  71  1.810207E+03  4.608292E-04  8.103353E-05  0.000000E+00  0.000000E+00
  72  1.810615E+03  2.108288E-04  3.705477E-05  0.000000E+00  0.000000E+00
  73  1.810615E+03  2.106830E-04  3.703499E-05  0.000000E+00  0.000000E+00
  74  1.810616E+03  2.103764E-04  3.698108E-05  0.000000E+00  0.000000E+00
  75  1.810617E+03  2.097632E-04  3.687325E-05  0.000000E+00  0.000000E+00
  76  1.810637E+03  1.974978E-04  3.471662E-05  0.000000E+00  0.000000E+00
  77  1.810677E+03  1.729633E-04  3.040292E-05  0.000000E+00  0.000000E+00
  78  1.810757E+03  1.238796E-04  2.177374E-05  0.000000E+00  0.000000E+00
# end of line 

# Line     8, with these stable phases:
# BCC_A2 GRAPHITE
  79  1.000000E+03  0.000000E+00  7.219823E-04  0.000000E+00  1.000000E+00
  80  9.999975E+02  0.000000E+00  7.219591E-04  0.000000E+00  1.000000E+00
  81  9.999925E+02  0.000000E+00  7.219127E-04  0.000000E+00  1.000000E+00
  82  9.998925E+02  0.000000E+00  7.209854E-04  0.000000E+00  1.000000E+00
  83  9.996925E+02  0.000000E+00  7.191339E-04  0.000000E+00  1.000000E+00
  84  9.992925E+02  0.000000E+00  7.154427E-04  0.000000E+00  1.000000E+00
  85  9.912925E+02  0.000000E+00  6.448928E-04  0.000000E+00  1.000000E+00
  86  9.752925E+02  0.000000E+00  5.212372E-04  0.000000E+00  1.000000E+00
  87  9.502925E+02  0.000000E+00  3.683077E-04  0.000000E+00  1.000000E+00
  88  9.252925E+02  0.000000E+00  2.553299E-04  0.000000E+00  1.000000E+00
  89  9.002925E+02  0.000000E+00  1.734012E-04  0.000000E+00  1.000000E+00
  90  8.752925E+02  0.000000E+00  1.151658E-04  0.000000E+00  1.000000E+00
  91  8.502925E+02  0.000000E+00  7.465954E-05  0.000000E+00  1.000000E+00
  92  8.252925E+02  0.000000E+00  4.714111E-05  0.000000E+00  1.000000E+00
  93  8.002925E+02  0.000000E+00  2.892062E-05  0.000000E+00  1.000000E+00
  94  7.752925E+02  0.000000E+00  1.719133E-05  0.000000E+00  1.000000E+00
  95  7.502925E+02  0.000000E+00  9.870587E-06  0.000000E+00  1.000000E+00
  96  7.252925E+02  0.000000E+00  5.454504E-06  0.000000E+00  1.000000E+00
  97  7.002925E+02  0.000000E+00  2.889150E-06  0.000000E+00  1.000000E+00
  98  6.752925E+02  0.000000E+00  1.459979E-06  0.000000E+00  1.000000E+00
  99  6.502925E+02  0.000000E+00  7.000508E-07  0.000000E+00  1.000000E+00
 100  6.252925E+02  0.000000E+00  3.165088E-07  0.000000E+00  1.000000E+00
 101  6.002925E+02  0.000000E+00  1.339451E-07  0.000000E+00  1.000000E+00
 102  5.752925E+02  0.000000E+00  5.260284E-08  0.000000E+00  1.000000E+00
 103  5.502925E+02  0.000000E+00  1.897621E-08  0.000000E+00  1.000000E+00
 104  5.252925E+02  0.000000E+00  6.212435E-09  0.000000E+00  1.000000E+00
 105  5.002925E+02  0.000000E+00  1.819063E-09  0.000000E+00  1.000000E+00
 106  5.000000E+02  0.000000E+00  1.791806E-09  0.000000E+00  1.000000E+00
# end of line 

# Line     9, with these stable phases:
# BCC_A2 FCC_A1
 107  1.767764E+03  0.000000E+00  4.307231E-03  7.934707E-03  0.000000E+00
 108  1.767762E+03  0.000000E+00  4.307061E-03  7.934447E-03  0.000000E+00
 109  1.767757E+03  0.000000E+00  4.306721E-03  7.933929E-03  0.000000E+00
 110  1.767747E+03  0.000000E+00  4.306039E-03  7.932891E-03  0.000000E+00
 111  1.767547E+03  0.000000E+00  4.292430E-03  7.912157E-03  0.000000E+00
 112  1.767147E+03  0.000000E+00  4.265293E-03  7.870764E-03  0.000000E+00
 113  1.766347E+03  0.000000E+00  4.211341E-03  7.788286E-03  0.000000E+00
 114  1.750347E+03  0.000000E+00  3.217470E-03  6.220065E-03  0.000000E+00
 115  1.725347E+03  0.000000E+00  1.948742E-03  4.044336E-03  0.000000E+00
 116  1.700347E+03  0.000000E+00  9.620579E-04  2.147763E-03  0.000000E+00
 117  1.675347E+03  0.000000E+00  2.004488E-04  4.823568E-04  0.000000E+00
# end of line 

# Line    10, with these stable phases:
# LIQUID GRAPHITE
 118  1.426618E+03  1.741303E-01  0.000000E+00  0.000000E+00  1.000000E+00
 119  1.426621E+03  1.741306E-01  0.000000E+00  0.000000E+00  1.000000E+00
 120  1.426626E+03  1.741310E-01  0.000000E+00  0.000000E+00  1.000000E+00
 121  1.426636E+03  1.741319E-01  0.000000E+00  0.000000E+00  1.000000E+00
 122  1.426836E+03  1.741502E-01  0.000000E+00  0.000000E+00  1.000000E+00
 123  1.427236E+03  1.741867E-01  0.000000E+00  0.000000E+00  1.000000E+00
 124  1.428036E+03  1.742597E-01  0.000000E+00  0.000000E+00  1.000000E+00
 125  1.444036E+03  1.757148E-01  0.000000E+00  0.000000E+00  1.000000E+00
 126  1.469036E+03  1.779714E-01  0.000000E+00  0.000000E+00  1.000000E+00
 127  1.494036E+03  1.802085E-01  0.000000E+00  0.000000E+00  1.000000E+00
 128  1.519036E+03  1.824275E-01  0.000000E+00  0.000000E+00  1.000000E+00
 129  1.544036E+03  1.846297E-01  0.000000E+00  0.000000E+00  1.000000E+00
 130  1.569036E+03  1.868164E-01  0.000000E+00  0.000000E+00  1.000000E+00
 131  1.594036E+03  1.889887E-01  0.000000E+00  0.000000E+00  1.000000E+00
 132  1.619036E+03  1.911477E-01  0.000000E+00  0.000000E+00  1.000000E+00
 133  1.644036E+03  1.932946E-01  0.000000E+00  0.000000E+00  1.000000E+00
 134  1.669036E+03  1.954303E-01  0.000000E+00  0.000000E+00  1.000000E+00
 135  1.694036E+03  1.975559E-01  0.000000E+00  0.000000E+00  1.000000E+00
 136  1.719036E+03  1.996723E-01  0.000000E+00  0.000000E+00  1.000000E+00
 137  1.744036E+03  2.017804E-01  0.000000E+00  0.000000E+00  1.000000E+00
 138  1.769036E+03  2.038811E-01  0.000000E+00  0.000000E+00  1.000000E+00
